2000|"00501"|"HOLTSVILLE, NY"|"A"||0||0||0|1|||
2000|"01001"|"AGAWAM, MA"|||8042||59833||259661|493|||
2000|"01002"|"AMHERST, MA"|||6547||36719||169658|563|||
2000|"01003"|"AMHERST, MA"|||82||308||2482|13|||
2000|"01004"|"AMHERST, MA"|||717||2049||5826|48|||
2000|"01005"|"BARRE, MA"|||764||4470||20413|86|||
2000|"01007"|"BELCHERTOWN, MA"|||1406||7305||31639|219|||
2000|"01008"|"BLANDFORD, MA"|||221||875||3660|21|||
2000|"01009"|"BONDSVILLE, MA"|||154||1238||6515|17|||
2000|"01010"|"BRIMFIELD, MA"|||404||2180||9691|73|||
2000|"01011"|"CHESTER, MA"|||44||223||1010|17|||
2000|"01012"|"CHESTERFIELD, MA"|||67||401||1878|15|||
2000|"01013"|"CHICOPEE, MA"|||5877||43509||187199|412|||
2000|"01014"|"CHICOPEE, MA"|||179||858||3234|9|||
2000|"01020"|"CHICOPEE, MA"|||8667||57539||245344|568|||
2000|"01021"|"CHICOPEE, MA"|||328||2129||8397|19|||
2000|"01022"|"CHICOPEE, MA"|||2693||24395||112501|51|||
2000|"01026"|"CUMMINGTON, MA"|||172||855||4014|19|||
2000|"01027"|"EASTHAMPTON, MA"|||4545||27436||115366|368|||
2000|"01028"|"EAST LONGMEADOW, MA"|||8420||64624||266032|486|||
2000|"01029"|"EAST OTIS, MA"|||65||405||2465|18|||
2000|"01030"|"FEEDING HILLS, MA"|||1171||4995||22645|206|||
2000|"01031"|"GILBERTVILLE, MA"|||55||186||787|18|||
2000|"01032"|"GOSHEN, MA"|||63||386||1763|13|||
2000|"01033"|"GRANBY, MA"|||682||4081||16506|111|||
2000|"01034"|"GRANVILLE, MA"|||87||369||1932|25|||
2000|"01035"|"HADLEY, MA"|||3817||18943||79177|267|||
2000|"01036"|"HAMPDEN, MA"|||451||2286||14299|105|||
2000|"01037"|"HARDWICK, MA"|||189||984||4498|15|||
2000|"01038"|"HATFIELD, MA"|||735||5275||23569|63|||
2000|"01039"|"HAYDENVILLE, MA"|||212||1288||5746|36|||
2000|"01040"|"HOLYOKE, MA"|||20986||140827||566142|1121|||
2000|"01041"|"HOLYOKE, MA"|||1318||5886||24671|82|||
2000|"01050"|"HUNTINGTON, MA"|||125||486||2527|29|||
2000|"01053"|"LEEDS, MA"|||425||2618||10861|30|||
2000|"01054"|"LEVERETT, MA"|||76||264||1766|30|||
2000|"01056"|"LUDLOW, MA"|||3965||27814||130526|422|||
2000|"01057"|"MONSON, MA"|||1159||6673||28521|165|||
