2005|"00501"|"HOLTSVILLE, NY"|"B"||0||0||0|2|||
2005|"01001"|"AGAWAM, MA"|"I"||0||0||0|509|||
2005|"01002"|"AMHERST, MA"|||6691||43876||192996|589|||
2005|"01003"|"AMHERST, MA"|||115||582||2631|12|||
2005|"01004"|"AMHERST, MA"|||10356||7958||46893|31|||
2005|"01005"|"BARRE, MA"|||963||6610||28283|94|||
2005|"01007"|"BELCHERTOWN, MA"|||1609||9954||45088|225|||
2005|"01008"|"BLANDFORD, MA"|||315||635||2543|19|||
2005|"01009"|"BONDSVILLE, MA"|||172||1311||6189|22|||
2005|"01010"|"BRIMFIELD, MA"|||469||3724||15940|64|||
2005|"01011"|"CHESTER, MA"|||48||274||1371|17|||
2005|"01012"|"CHESTERFIELD, MA"|||69||391||1826|14|||
2005|"01013"|"CHICOPEE, MA"|||5570||53977||198343|361|||
2005|"01014"|"CHICOPEE, MA"|||100||426||1852|7|||
2005|"01020"|"CHICOPEE, MA"|||7856||58083||263498|535|||
2005|"01021"|"CHICOPEE, MA"|||383||2242||8599|17|||
2005|"01022"|"CHICOPEE, MA"|||2874||25051||119283|55|||
2005|"01026"|"CUMMINGTON, MA"|||152||1170||4757|18|||
2005|"01027"|"EASTHAMPTON, MA"|||4621||31600||134820|367|||
2005|"01028"|"EAST LONGMEADOW, MA"|||8530||68969||298582|480|||
2005|"01029"|"EAST OTIS, MA"|||111||677||3521|21|||
2005|"01030"|"FEEDING HILLS, MA"|||1098||5444||25269|193|||
2005|"01031"|"GILBERTVILLE, MA"|||139||488||2736|25|||
2005|"01032"|"GOSHEN, MA"|||102||510||2659|16|||
2005|"01033"|"GRANBY, MA"|||720||3928||17110|118|||
2005|"01034"|"GRANVILLE, MA"|||83||521||2817|33|||
2005|"01035"|"HADLEY, MA"|||6908||27701||132958|280|||
2005|"01036"|"HAMPDEN, MA"|||695||4372||23593|105|||
2005|"01037"|"HARDWICK, MA"|||199||1503||6536|15|||
2005|"01038"|"HATFIELD, MA"|||703||6547||28575|54|||
2005|"01039"|"HAYDENVILLE, MA"|||217||1601||7283|37|||
2005|"01040"|"HOLYOKE, MA"|||18288||140314||571142|958|||
2005|"01041"|"HOLYOKE, MA"|||1379||9288||40250|61|||
2005|"01050"|"HUNTINGTON, MA"|||194||773||3551|33|||
2005|"01053"|"LEEDS, MA"|||989||10275||42059|33|||
2005|"01054"|"LEVERETT, MA"|||121||641||3914|40|||
2005|"01056"|"LUDLOW, MA"|||3971||31159||151953|443|||
2005|"01057"|"MONSON, MA"|||942||6953||32942|170|||
2005|"01059"|"NORTH AMHERST, MA"|||214||1409||6133|15|||
2005|"01060"|"NORTHAMPTON, MA"|||11414||84474||357832|819|||
2005|"01061"|"NORTHAMPTON, MA"|||246||2318||11659|29|||
2005|"01062"|"FLORENCE, MA"|||1307||8206||37173|168|||
2005|"01063"|"NORTHAMPTON, MA"|"H"||0||0||0|3|||
2005|"01066"|"NORTH HATFIELD, MA"|"F"||0||0||0|11|||
2005|"01068"|"OAKHAM, MA"|||115||659||3444|24|||
2005|"01069"|"PALMER, MA"|||3629||29070||134367|276|||
2005|"01070"|"PLAINFIELD, MA"|||29||201||470|7|||
2005|"01071"|"RUSSELL, MA"|||127||948||3996|24|||
2005|"01072"|"SHUTESBURY, MA"|||54||185||889|17|||
2005|"01073"|"SOUTHAMPTON, MA"|||897||5127||23182|118|||
2005|"01074"|"SOUTH BARRE, MA"|||91||577||2988|12|||
2005|"01075"|"SOUTH HADLEY, MA"|||5263||33160||140534|291|||
2005|"01077"|"SOUTHWICK, MA"|||2063||14506||64925|228|||
2005|"01079"|"THORNDIKE, MA"|||95||780||2932|13|||
2005|"01080"|"THREE RIVERS, MA"|||393||2298||9912|43|||
2005|"01081"|"WALES, MA"|||78||460||1921|21|||
2005|"01082"|"WARE, MA"|||2255||16068||67828|194|||
2005|"01083"|"WARREN, MA"|||324||3311||14043|50|||
2005|"01084"|"WEST CHESTERFIELD, MA"|"A"||0||0||0|1|||
2005|"01085"|"WESTFIELD, MA"|||12644||95462||418781|872|||
2005|"01086"|"WESTFIELD, MA"|||677||4048||17249|35|||
2005|"01088"|"WEST HATFIELD, MA"|||159||1376||6761|19|||
2005|"01089"|"WEST SPRINGFIELD, MA"|||16767||123498||530006|995|||
2005|"01090"|"WEST SPRINGFIELD, MA"|||241||2904||11739|22|||
2005|"01092"|"WEST WARREN, MA"|||625||5200||22232|18|||
2005|"01093"|"WHATELY, MA"|||946||8700||35887|35|||
2005|"01094"|"WHEELWRIGHT, MA"|"B"||0||0||0|5|||
