1994|"01001"|"Agawam, MA"|||6198||33601||155158|439|||
1994|"01002"|"Amherst, MA"|||6073||28924||127367|450|||
1994|"01003"|"Amherst, MA"|||68||367||1604|10|||
1994|"01004"|"Amherst, MA"|||210||844||4302|47|||
1994|"01005"|"Barre, MA"|||678||3010||13521|92|||
1994|"01007"|"Belchertown, MA"|||1202||4083||19416|182|||
1994|"01008"|"Blandford, MA"|||195||381||1546|18|||
1994|"01009"|"Bondsville, MA"|||196||1017||5354|14|||
1994|"01010"|"Brimfield, MA"|||256||1255||5429|50|||
1994|"01011"|"Chester, MA"|||73||360||1610|16|||
1994|"01012"|"Chesterfield, MA"|||40||203||826|8|||
1994|"01013"|"Chicopee, MA"|||5597||29225||128937|381|||
1994|"01014"|"Chicopee, MA"|||85||501||2192|15|||
1994|"01020"|"Chicopee, MA"|||8837||44716||200341|551|||
1994|"01021"|"Chicopee, MA"|||262||1610||7513|32|||
1994|"01022"|"Chicopee, MA"|||1396||11634||51727|39|||
1994|"01026"|"Cummington, MA"|||224||475||2082|19|||
1994|"01027"|"Easthampton, MA"|||4748||25280||100818|315|||
1994|"01028"|"East Longmeadow, MA"|||8072||50343||209286|466|||
1994|"01029"|"East Otis, MA"|||62||301||1559|15|||
1994|"01030"|"Feeding Hills, MA"|||1002||3524||16745|193|||
1994|"01031"|"Gilbertville, MA"|||72||241||1211|18|||
1994|"01032"|"Goshen, MA"|||29||72||364|11|||
1994|"01033"|"Granby, MA"|||468||2395||10500|96|||
1994|"01034"|"Granville, MA"|||81||306||1597|22|||
1994|"01035"|"Hadley, MA"|||2801||9791||41400|237|||
1994|"01036"|"Hampden, MA"|||421||1819||8270|88|||
1994|"01037"|"Hardwick, MA"|||229||976||3626|14|||
1994|"01038"|"Hatfield, MA"|||614||3369||16380|54|||
1994|"01039"|"Haydenville, MA"|||145||627||2411|29|||
1994|"01040"|"Holyoke, MA"|||18159||98319||408072|985|||
1994|"01041"|"Holyoke, MA"|||969||5066||23192|77|||
1994|"01050"|"Huntington, MA"|||76||307||1597|31|||
1994|"01053"|"Leeds, MA"|||416||2056||8470|31|||
1994|"01054"|"Leverett, MA"|||49||132||840|19|||
1994|"01056"|"Ludlow, MA"|||3701||20942||98268|371|||
1994|"01057"|"Monson, MA"|||902||4073||17480|141|||
1994|"01059"|"North Amherst, MA"|||202||898||4411|26|||
1994|"01060"|"Northampton, MA"|||13568||67366||290672|915|||
1994|"01061"|"Northampton, MA"|||779||3645||16995|53|||
1994|"01063"|"Northampton, MA"|"G"||0||0||0|3|||
1994|"01066"|"North Hatfield, MA"|"C"||0||0||0|11|||
1994|"01068"|"Oakham, MA"|||39||151||766|20|||
1994|"01069"|"Palmer, MA"|||3576||24804||96032|260|||
1994|"01070"|"Plainfield, MA"|||20||89||396|6|||
1994|"01071"|"Russell, MA"|||272||2109||6469|16|||
1994|"01072"|"Shutesbury, MA"|||42||109||522|18|||
1994|"01073"|"Southampton, MA"|||557||2429||11024|93|||
1994|"01074"|"South Barre, MA"|||52||188||1010|8|||
1994|"01075"|"South Hadley, MA"|||4731||24709||105487|264|||
1994|"01077"|"Southwick, MA"|||1390||6704||28874|186|||
1994|"01079"|"Thorndike, MA"|"E"||0||0||0|13|||
1994|"01080"|"Three Rivers, MA"|||253||1002||4533|41|||
1994|"01081"|"Wales, MA"|||42||179||960|13|||
1994|"01082"|"Ware, MA"|||2052||11812||51011|205|||
1994|"01083"|"Warren, MA"|||455||3393||13788|43|||
1994|"01084"|"West Chesterfield, MA"|"B"||0||0||0|4|||
1994|"01085"|"Westfield, MA"|||10986||60187||257286|770|||
1994|"01086"|"Westfield, MA"|||1664||9897||40565|72|||
1994|"01088"|"West Hatfield, MA"|||125||624||2552|19|||
1994|"01089"|"West Springfield, MA"|||14244||70508||307792|1002|||
1994|"01090"|"West Springfield, MA"|||539||3502||16307|76|||
1994|"01092"|"West Warren, MA"|"F"||0||0||0|17|||
1994|"01093"|"Whately, MA"|||175||574||3207|31|||
1994|"01094"|"Wheelwright, MA"|"B"||0||0||0|2|||
1994|"01095"|"Wilbraham, MA"|||3257||21697||85546|251|||
1994|"01096"|"Williamsburg, MA"|||256||697||3979|53|||
1994|"01097"|"Woronoco, MA"|"E"||0||0||0|4|||
1994|"01098"|"Worthington, MA"|||112||437||1853|26|||
1994|"01101"|"Springfield, MA"|||1952||8453||36917|94|||
1994|"01102"|"Springfield, MA"|||2252||18319||74362|16|||
1994|"01103"|"Springfield, MA"|||10423||57591||255513|696|||
1994|"01104"|"Springfield, MA"|||12542||81899||352738|567|||
1994|"01105"|"Springfield, MA"|||4857||24703||105014|317|||
1994|"01106"|"Longmeadow, MA"|||2404||9764||39479|225|||
1994|"01107"|"Springfield, MA"|||8040||61780||308240|169|||
1994|"01108"|"Springfield, MA"|||3269||10773||47763|299|||
