1995|"00501"|"Holtsville, NY"|"B"||0||0||0|2|||
1995|"01000"|"Springfield, MA"|||49||529||2127|4|||
1995|"01001"|"Agawam, MA"|||5920||32993||152512|439|||
1995|"01002"|"Amherst, MA"|||6153||31645||132699|467|||
1995|"01003"|"Amherst, MA"|||89||380||1698|10|||
1995|"01004"|"Amherst, MA"|||258||1103||5293|48|||
1995|"01005"|"Barre, MA"|||710||3482||15202|95|||
1995|"01007"|"Belchertown, MA"|||1143||4269||19103|172|||
1995|"01008"|"Blandford, MA"|||214||404||1672|19|||
1995|"01009"|"Bondsville, MA"|||241||1285||5867|16|||
1995|"01010"|"Brimfield, MA"|||301||1324||6300|53|||
1995|"01011"|"Chester, MA"|||63||301||1169|18|||
1995|"01012"|"Chesterfield, MA"|||49||243||1025|6|||
1995|"01013"|"Chicopee, MA"|||5836||31541||136602|367|||
1995|"01014"|"Chicopee, MA"|||72||437||1594|10|||
1995|"01020"|"Chicopee, MA"|||8973||49915||207564|559|||
1995|"01021"|"Chicopee, MA"|||276||1554||7236|28|||
1995|"01022"|"Chicopee, MA"|||1761||15415||57174|40|||
1995|"01026"|"Cummington, MA"|||180||433||1768|17|||
1995|"01027"|"Easthampton, MA"|||4299||25032||97055|305|||
1995|"01028"|"East Longmeadow, MA"|||8301||52665||220408|476|||
1995|"01029"|"East Otis, MA"|||52||243||1287|15|||
1995|"01030"|"Feeding Hills, MA"|||1106||4510||20221|195|||
1995|"01031"|"Gilbertville, MA"|||68||218||1245|17|||
1995|"01032"|"Goshen, MA"|||49||155||735|12|||
1995|"01033"|"Granby, MA"|||556||2817||12247|98|||
1995|"01034"|"Granville, MA"|||94||337||1554|23|||
1995|"01035"|"Hadley, MA"|||2902||10424||43204|239|||
1995|"01036"|"Hampden, MA"|||476||2009||9219|88|||
1995|"01037"|"Hardwick, MA"|||234||871||3688|11|||
1995|"01038"|"Hatfield, MA"|||930||5125||23555|55|||
1995|"01039"|"Haydenville, MA"|||134||660||2991|31|||
1995|"01040"|"Holyoke, MA"|||19141||110911||459396|989|||
1995|"01041"|"Holyoke, MA"|||864||5049||24934|78|||
1995|"01050"|"Huntington, MA"|||73||329||1384|29|||
1995|"01053"|"Leeds, MA"|||366||2077||8270|29|||
1995|"01054"|"Leverett, MA"|||56||155||856|18|||
1995|"01056"|"Ludlow, MA"|||3771||22529||102487|376|||
1995|"01057"|"Monson, MA"|||945||4863||20606|149|||
1995|"01059"|"North Amherst, MA"|||130||613||2717|17|||
1995|"01060"|"Northampton, MA"|||13477||70160||296996|922|||
1995|"01061"|"Northampton, MA"|||695||3818||16903|56|||
1995|"01063"|"Northampton, MA"|"H"||0||0||0|2|||
1995|"01066"|"North Hatfield, MA"|||888||5022||19565|9|||
1995|"01068"|"Oakham, MA"|||55||205||1003|19|||
1995|"01069"|"Palmer, MA"|||3933||25983||109385|264|||
1995|"01070"|"Plainfield, MA"|||19||94||384|7|||
1995|"01071"|"Russell, MA"|||138||1029||3853|16|||
1995|"01072"|"Shutesbury, MA"|||54||101||636|17|||
